id,gender,age,education,combined_covid_conspriacy,china_covid_conspiracy,generic_covid_conspiracy,generic_covid_conspiracy_wo_hoax,combined_covid_conspriacy_wo_hoax,negative_feelings_italy,negative_feelings_china,negative_feelings_roma,social_distance_italy,social_distance_china,social_distance_roma,discrimination_italy,discrimination_china,discrimination_roma,italy_composite,china_composite,roma_comspotie,information_exposure,anxiety,lack_of_control
251,1,46,3,3.58333333333333,3,3.875,4,3.63636363636364,18,8,0,1.66666666666667,3.33333333333333,3.33333333333333,2,7,2,-.346713285657969,.420203811289733,-.760330340572934,6,4.5,6.25
252,1,68,3,2.58333333333333,2.25,2.75,2.85714285714286,2.63636363636364,30,20,30,3.33333333333333,3,4,2,2,2,.422526613648263,-.110842812256525,-.315132878887286,4.33333333333333,3.25,3.5
253,1,50,3,3,3,3,3.14285714285714,3.09090909090909,60,46,50,1,2,2,1,1,1,-.352740331436566,-.360764890224991,-.813846355262609,6,3,1.5
254,1,51,3,1.16666666666667,1,1.25,1.14285714285714,1.09090909090909,50,50,50,2,2,2,2,2,2,.0798256710637042,-.186712302040547,-.71069871437317,5.66666666666667,2.5,4.25
255,1,57,3,1.41666666666667,1,1.625,1.42857142857143,1.27272727272727,50,50,69,1,1,2.33333333333333,1,1,3,-.44466044248593,-.646851803657256,-.371187666725385,4,1.75,2.75
256,1,64,2,2.83333333333333,3.5,2.5,2.71428571428571,3,50,50,100,1,1,2.33333333333333,1,1,1,-.44466044248593,-.646851803657256,-.314504797942036,5,2.25,2
257,1,52,3,1.66666666666667,1.25,1.875,1.71428571428571,1.54545454545455,40,50,70,1,1.66666666666667,3.66666666666667,4,4,4,-.154826045686109,-.0634199830190073,.111486278990791,4,4.5,4.5
258,1,55,3,2,2,2,2,2,50,50,50,3,1,3.66666666666667,1,1,1,.352896826994215,-.646851803657256,-.358762162751348,6.33333333333333,1,1.75
259,1,46,3,3.66666666666667,3.25,3.875,3.85714285714286,3.63636363636364,30,29,79,2.66666666666667,3.66666666666667,6.66666666666667,3,3,1,.289089374741421,.320312824551886,.737393816936361,2,2,2
260,1,49,3,1.58333333333333,2,1.375,1.42857142857143,1.63636363636364,0,9,8,1.33333333333333,1.33333333333333,2.66666666666667,1,1,1,-.770803175936408,-.918372710808449,-.97127887271719,6.33333333333333,2.75,2.5
261,1,64,3,3,1.5,3.75,4.14285714285714,3.18181818181818,45,29,81,6,5.66666666666667,3.33333333333333,3,1,4,1.75213119591152,.761221958830319,.108642666909614,6.66666666666667,6.25,6.25
262,1,49,3,4.41666666666667,4.5,4.375,4.42857142857143,4.45454545454545,100,51,100,4,2,7,1,1,7,1.20360670478904,-.314519107246594,1.60357529643955,3.33333333333333,3,6
263,1,48,3,3.5,2.5,4,4.42857142857143,3.72727272727273,50,50,50,1,1,1,1,1,1,-.44466044248593,-.646851803657256,-1.09240494069458,7,6.5,7
264,1,78,3,1.08333333333333,1.25,1,1,1.09090909090909,74,97,44,1,1,1.33333333333333,2,2,2,-.0968006733510636,-.0966480275137271,-.94889943865073,4,1,1.25
265,1,56,3,2.58333333333333,2.5,2.625,2.57142857142857,2.54545454545455,13,33,49,1,2,2.66666666666667,2,2,2,-.657513350752178,-.343947964167096,-.519376060338163,3.66666666666667,4.75,3.5
266,1,55,3,2.58333333333333,2,2.875,3,2.63636363636364,50,49,50,2,2.33333333333333,3.66666666666667,1,1,1,-.0474258315526904,-.203760361511165,-.351896268752443,6,2.5,4
267,1,66,3,1.58333333333333,1,1.875,1.71428571428571,1.45454545454545,8,7,97,1,1,5,1,1,7,-.830724908893254,-1.04456553727147,1.02211355282327,3.33333333333333,2.5,2.75
268,1,66,3,3.33333333333333,2.25,3.875,4.14285714285714,3.45454545454545,0,0,0,1,1,1,1,1,1,-.904260997732745,-1.10930963344122,-1.49814781990027,2,2,2.75
269,1,65,2,2.91666666666667,2.5,3.125,3.28571428571429,3,84,85,83,1,1,5,1,1,1,-.132132064918095,-.32313132280848,.271259468225013,5.33333333333333,4.5,4
270,1,49,3,1.41666666666667,1,1.625,1.28571428571429,1.18181818181818,50,49,88,2.33333333333333,2.66666666666667,3.66666666666667,3,3,3,.33947177504381,.160649870995364,.162017784918532,4,2.5,3.75
271,1,64,2,3.33333333333333,1,4.5,4.42857142857143,3.18181818181818,0,0,100,1,1,7,1,1,7,-.904260997732745,-1.10930963344122,1.60357529643955,3,1,1
272,2,24,4,2.08333333333333,2.25,2,2,2.09090909090909,50,51,50,1,1.33333333333333,3.33333333333333,4,4,4,-.0629059346367457,-.174729783165823,-.140603695654802,5,4,4.5
273,2,24,3,3,3,3,3,3,50,50,50,4,4,4,4,4,4,1.12879789816297,.733566701192873,.0527137382696412,4,4,4
274,1,58,2,2.08333333333333,1.25,2.5,2.71428571428571,2.18181818181818,13,36,60,1,1,5,3,3,1,-.530261848135783,-.545353163703567,.084617743790395,6.66666666666667,6.75,3
275,1,54,3,2.75,3,2.625,2.85714285714286,2.90909090909091,68,78,43,3.33333333333333,7,7,1,7,3,.646697973884698,2.37296159072202,.743661271193571,4,3.75,6
276,1,59,2,3.08333333333333,2.5,3.375,3.28571428571429,3,26,43,81,2,2,4.66666666666667,2,2,7,-.140782595454767,-.251456398210302,.775019432518516,4.66666666666667,4.25,4.25
277,1,56,3,3,1.5,3.75,3.85714285714286,3,51,50,52,1.33333333333333,1.33333333333333,1.66666666666667,2,1,2,-.176834740991408,-.530459188201303,-.794187755014504,3.33333333333333,2,4.25
278,2,24,3,3.75,4,3.625,4,4,10,50,99,2,3,6.66666666666667,3,4,7,-.160654077359458,.41048316137789,1.50566761589212,4.33333333333333,3.5,2.5
279,1,55,3,1.5,2.25,1.125,1.14285714285714,1.54545454545455,40,50,70,1,1,1.33333333333333,2,2,1,-.409329050918898,-.531358387510656,-.837254927201644,4,2,2.25
280,1,18,1,2,2.25,1.875,2,2.09090909090909,50,50,50,7,7,6,5,5,3,2.44775323357908,1.8829983737498,.5219066888504,4.33333333333333,1.75,3
281,2,20,3,2.91666666666667,3,2.875,2.85714285714286,2.90909090909091,15,17,29,2,2.66666666666667,3.66666666666667,5,5,5,.139859790240117,.0827992487559915,-.118075241068437,3.33333333333333,2.5,2.75
282,1,31,3,2.83333333333333,2.5,3,3.14285714285714,2.90909090909091,51,48,98,1,1,3.66666666666667,2,2,7,-.308216928764599,-.549856700702015,.633667609712256,3.66666666666667,5.25,4.75
283,1,63,3,2.66666666666667,2.25,2.875,2.71428571428571,2.54545454545455,0,0,40,3,5.66666666666667,3.66666666666667,1,1,1,-.103514066954725,.476331052409454,-.442970777439826,6,5.25,3.25
284,1,68,3,2.91666666666667,3,2.875,3,3,15,79,91,2.66666666666667,4.33333333333333,3,1,6,7,-.104357017498038,1.37906691844494,.434667469538691,5,3.25,4
285,1,64,3,2.08333333333333,1,2.625,2.57142857142857,2,66,10,67,3.66666666666667,2,4.66666666666667,1,1,1,.757569698582766,-.672171982014321,.0783466836072688,3,1,1.75
286,2,32,3,1,1,1,1,1,39,39,93,1,1,3.33333333333333,2,2,3,-.418521062023834,-.633099110063129,.0990674618779746,4.66666666666667,7,4
287,1,58,2,3.41666666666667,2.75,3.75,3.57142857142857,3.27272727272727,19,47,96,1.66666666666667,3.66666666666667,6.66666666666667,1,1,3,-.462697143146282,.230081924039246,1.08089586134095,5,6,4
288,1,24,3,1.16666666666667,1.25,1.125,1.14285714285714,1.18181818181818,50,55,57,1,1,2,2,3,4,-.317408939869535,-.369619188385659,-.459016994960194,4.66666666666667,2,2
289,1,63,3,2.58333333333333,3,2.375,2.57142857142857,2.72727272727273,50,50,50,1,1,2,1,1,1,-.44466044248593,-.646851803657256,-.816906394109948,5.66666666666667,3.25,5.5
290,1,58,3,1.75,2,1.625,1.71428571428571,1.81818181818182,16,37,37,1,1,2.66666666666667,1,1,5,-.757188820053764,-.767090839401088,-.339326676130625,5.33333333333333,3.25,3.5
291,1,36,3,1.41666666666667,1,1.625,1.42857142857143,1.27272727272727,21,28,52,1,1,1,3,3,4,-.456725759296293,-.619346416469001,-.77814986831273,5,3.5,3
292,1,56,3,1,1,1,1,1,38,38,59,1,1,2,1,1,1,-.554964575745165,-.757841682805409,-.737006781854019,4.33333333333333,1.5,2.5
293,1,43,3,2.16666666666667,3,1.75,1.85714285714286,2.27272727272727,28,37,48,3.66666666666667,4.33333333333333,5.33333333333333,2,2,2,.540688460848393,.490035346427502,.203091821173612,5.33333333333333,5,3
294,1,62,2,1.16666666666667,1,1.25,1.28571428571429,1.18181818181818,50,50,50,7,7,5.66666666666667,1,1,1,1.93874722311351,1.4210247091634,.236490333258677,3.66666666666667,4,2
295,1,81,2,2.83333333333333,2.75,2.875,2.85714285714286,2.81818181818182,18,16,60,1,1,1.66666666666667,1,1,1,-.738804797843891,-.961323127910354,-.831670718926805,3,2.25,1.75
296,2,33,3,1.25,1,1.375,1.42857142857143,1.27272727272727,50,50,50,1,1,2,1,1,1,-.44466044248593,-.646851803657256,-.813846355262609,6.66666666666667,6,2.5
297,1,31,3,1.41666666666667,1.75,1.25,1.28571428571429,1.45454545454545,19,47,100,2.33333333333333,5,6,1,4,4,-.20205920846515,1.07619420381761,1.00639367179725,6,3,1.5
298,1,27,3,1,1,1,1,1,50,50,50,1,1,1,1,1,1,-.44466044248593,-.646851803657256,-1.09240494069458,3.33333333333333,4,4
299,2,30,4,4.25,3.25,4.75,5,4.36363636363636,28,32,73,1.66666666666667,1,3,3,3,4,-.125466037969066,-.582349790086284,-.0689809212664412,7,5.25,5.25
300,1,68,2,2.83333333333333,2.25,3.125,3,2.72727272727273,49,49,50,1,1.66666666666667,3.33333333333333,2,2,2,-.326600950974471,-.325218517563013,-.339287267130548,5,4.75,4.25
301,2,22,3,1,1,1,1,1,18,33,27,1,1,2,4,4,1,-.357050289994707,-.457607217344004,-1.00048807969723,5.66666666666667,4.75,4
302,1,72,3,2,2,2,2.14285714285714,2.09090909090909,50,59,91,4,6,7,5,4,3,1.25812503480251,1.50193494020766,1.13317443523103,3.33333333333333,1.75,2.75
303,1,30,3,2,2.75,1.625,1.71428571428571,2.09090909090909,89,100,95,3,3.33333333333333,6,2,4,5,.836611935522084,.959072958778391,1.08501303530704,2.33333333333333,2.5,4.25
304,2,33,3,1.91666666666667,2,1.875,2,2,45,61,83,2.33333333333333,3,5.66666666666667,2,4,5,.165247803312214,.490661338275236,.87493001679453,5,6,5.25
305,1,67,2,2.75,2,3.125,3.14285714285714,2.72727272727273,22,45,96,3,4.66666666666667,6.66666666666667,2,2,1,.219633164216622,.689119316833183,.875346395866296,5,1.25,2.5
306,1,63,3,2.58333333333333,2.75,2.5,2.42857142857143,2.54545454545455,36,36,35,3.66666666666667,6,4.66666666666667,3,4,2,.740463638713757,1.28050623632275,-.0980329838874228,4.33333333333333,2.25,1.75
307,1,74,3,1.25,1.5,1.125,1.14285714285714,1.27272727272727,53,46,69,1.66666666666667,1.33333333333333,4.33333333333333,1,1,1,-.152244399601593,-.576153916768313,-.024994222726553,6,1.75,1.5
308,2,40,3,2.83333333333333,3,2.75,2.71428571428571,2.81818181818182,9,50,75,1,4,6,1,1,4,-.821532897788318,.387086452753072,.803522232194403,3.66666666666667,3.25,2.75
309,2,25,4,3.16666666666667,3,3.25,3.28571428571429,3.18181818181818,23,50,50,3,3.33333333333333,4,3,4,5,.356127484780058,.496615128994424,.152055524007514,6,5.25,4.25
310,1,39,3,1.08333333333333,1,1.125,1.14285714285714,1.09090909090909,10,40,100,1,2,7,2,2,7,-.685089384066987,-.300766413652466,1.60357529643955,3.66666666666667,1.75,2
311,1,40,3,4.08333333333333,3.25,4.5,5,4.36363636363636,50,100,100,2,2,1,1,1,1,-.0505138791663564,.164783872494572,-.686662061488886,6.33333333333333,5.25,7
312,1,64,2,2.5,2,2.75,3,2.63636363636364,6,15,59,1,1,1.66666666666667,1,1,2,-.849108931103127,-.970572284506033,-.737383751925707,6.66666666666667,6.75,5.25
313,2,36,3,1.83333333333333,1,2.25,2.28571428571429,1.81818181818182,50,49,60,1,1,1.66666666666667,4,2,3,-.0629059346367457,-.540607544106335,-.626867069756381,1.33333333333333,1,1
314,1,68,3,1.91666666666667,1.25,2.25,2.42857142857143,2,6,0,39,1,1,4.66666666666667,1,1,1,-.849108931103127,-1.10930963344122,-.178647127286651,4.33333333333333,2,3.25
315,2,35,3,4.5,5,4.25,4.57142857142857,4.72727272727273,51,60,100,1,1,1,7,7,1,.328040584317375,.138600259179139,-.686662061488886,3,2.25,2.5
316,2,41,3,3,3,3,3,3,49,48,48,1,2,2,5,5,4,.0551535568747127,.15830041796527,-.511453031220503,5,2.75,2
317,2,37,3,2.25,2.5,2.125,2.28571428571429,2.36363636363636,50,50,50,1,1,1.33333333333333,1,2,1,-.44466044248593,-.531358387510656,-.999552078883921,6.66666666666667,4.5,3.5
318,1,35,3,3.58333333333333,3.25,3.75,3.71428571428571,3.54545454545455,29,49,49,2.66666666666667,2,3.66666666666667,4,3,3,.407148866252879,-.0804680424896258,-.151401622014567,5.33333333333333,2.75,4
319,1,42,3,2,2,2,2,2,40,42,51,1.33333333333333,2.33333333333333,4.33333333333333,1,2,2,-.404185952171581,-.161709143718613,-.0587339018091452,4,1.75,1.75
320,1,26,5,1.25,1.5,1.125,1.14285714285714,1.27272727272727,9,51,72,1,1,2.66666666666667,1,4,1,-.821532897788318,-.291122398621776,-.455733842485472,5,1.5,1.25
321,2,36,3,2.83333333333333,2.75,2.875,3,2.90909090909091,60,60,60,3.33333333333333,3.33333333333333,3.66666666666667,3,3,3,.827664890277997,.465280596231535,-.0789300154344646,4.33333333333333,3.5,4.25
322,2,38,3,1.75,1.25,2,1.85714285714286,1.63636363636364,20,40,40,1.33333333333333,1.33333333333333,2,1,1,1,-.586962953837682,-.631648856342389,-.898054969951086,3.66666666666667,1.75,1.75
323,1,45,3,3.08333333333333,2.25,3.5,3.57142857142857,3.09090909090909,20,20,69,1.33333333333333,1.66666666666667,3.33333333333333,1,1,3,-.586962953837682,-.696073031513481,-.101809197835435,5.33333333333333,1.75,1
324,2,49,3,1.58333333333333,2,1.375,1.42857142857143,1.63636363636364,0,23,73,1,3.66666666666667,5,1,2,2,-.904260997732745,.119063820991791,.299378610967992,5.66666666666667,4.75,5
325,2,28,3,1.25,1,1.375,1.42857142857143,1.27272727272727,0,0,50,1,1,7,1,1,1,-.904260997732745,-1.10930963344122,.601781702806622,4.33333333333333,4.75,2.75
326,2,30,3,1.33333333333333,1,1.5,1.57142857142857,1.36363636363636,12,60,90,2.33333333333333,2.33333333333333,4.66666666666667,2,1,4,-.138088563150684,-.0846234345901073,.546221938410355,2.33333333333333,1.75,2.5
327,1,54,4,3.08333333333333,1.75,3.75,4,3.18181818181818,27,27,60,3,3,5.33333333333333,2,1,3,.265644026583408,-.170290234417663,.409737830767095,3.66666666666667,4.5,5.75
328,2,34,3,3.41666666666667,2.75,3.75,3.85714285714286,3.45454545454545,50,50,50,1.33333333333333,1.33333333333333,1.33333333333333,2,2,3,-.183951118073198,-.414965772054703,-.803928546255514,5.66666666666667,3.75,4
329,1,47,3,1.08333333333333,1,1.125,1.14285714285714,1.09090909090909,44,81,50,1.66666666666667,6,4,1,1,1,-.23497249954602,1.3585707172616,-.27508941748271,6.66666666666667,4,3
330,2,23,4,2.66666666666667,3.25,2.375,2.42857142857143,2.72727272727273,50,51,92,2.33333333333333,3.33333333333333,5.33333333333333,5,5,3,.591949953095559,.621357701736704,.666353234611398,3.66666666666667,2.5,3.25
331,1,55,3,1.16666666666667,1,1.25,1.28571428571429,1.18181818181818,22,28,0,1,1,1.33333333333333,3,3,4,-.447533748191357,-.619346416469001,-1.10726960087599,5,2.75,3.75
332,2,31,3,3,2.5,3.25,3.28571428571429,3,48,49,49,1,1,1,4,4,4,-.0812899568466183,-.309620711813135,-.802494441065072,4,4.5,2.75
333,2,54,3,3.33333333333333,1.75,4.125,4.28571428571429,3.36363636363636,87,84,97,3,2.66666666666667,5.66666666666667,1,1,4,.691988824286338,.240519076080106,.882330343235346,3.33333333333333,2,2.5
334,1,52,3,4.41666666666667,4.25,4.5,4.57142857142857,4.45454545454545,40,41,100,1.33333333333333,4,6.33333333333333,3,3,7,-.150695360529312,.500403886559198,1.40413778482043,5,4.75,4.75
335,1,56,3,3.16666666666667,2,3.75,3.57142857142857,3,49,49,51,1,1.66666666666667,2.33333333333333,2,2,2,-.326600950974471,-.307822313194428,-.613536850129967,5,2,2.25
336,1,70,3,1.25,1.75,1,1,1.27272727272727,0,49,50,1,2,3.66666666666667,1,1,1,-.904260997732745,-.333017420437953,-.358762162751348,5,2,1.25
337,2,39,3,2.41666666666667,2,2.625,2.57142857142857,2.36363636363636,15,15,96,1.66666666666667,1.66666666666667,4,3,3,6,-.246025402765863,-.502633880014384,.610948970616812,4,5.25,4.5
338,2,43,3,3.5,3,3.75,3.85714285714286,3.54545454545455,60,89,92,1.66666666666667,1.66666666666667,2.33333333333333,1,1,6,-.0899759558901844,-.0533494655138548,.113479414922851,5.33333333333333,3.75,3.5
339,1,56,2,1.16666666666667,1,1.25,1.28571428571429,1.18181818181818,54,52,58,2.33333333333333,3.33333333333333,2.33333333333333,3,3,2,.375227405873035,.404151786936934,-.568973002430527,4.33333333333333,1,3
340,2,53,3,1.41666666666667,1.25,1.5,1.28571428571429,1.27272727272727,44,44,43,1,2,2.33333333333333,3,4,2,-.245309503882758,-.0112204093214223,-.684575788497556,5.66666666666667,2,1.5
341,2,46,3,2.58333333333333,2.25,2.75,2.71428571428571,2.54545454545455,50,50,84,2.66666666666667,3.66666666666667,4.66666666666667,4,4,3,.604383174344938,.587278857508711,.388265074321555,4,6,4.25
342,2,40,3,5,5,5,5,5,0,59,86,1.33333333333333,1,4,1,5,7,-.771866396369033,-.101635729709741,.636008074512452,6,3.75,4.25
343,1,52,3,1.91666666666667,1.5,2.125,2.14285714285714,1.90909090909091,41,39,59,1.33333333333333,1.66666666666667,2,3,5,6,-.141503349424376,-.0625317328957133,-.244103708316221,4.33333333333333,3.25,3
344,1,63,3,1.25,1,1.375,1.42857142857143,1.27272727272727,0,0,91,1,1,6.66666666666667,1,1,1,-.904260997732745,-1.10930963344122,.841638001944632,7,5.25,6.25
345,2,59,3,2.25,1.75,2.5,2.42857142857143,2.18181818181818,30,50,80,1.33333333333333,1.66666666666667,5,2,2,2,-.36885456060455,-.294406815312208,.376034479749277,4.66666666666667,1.5,4
346,2,39,3,2.75,2,3.125,3.28571428571429,2.81818181818182,40,46,88,1.66666666666667,3.66666666666667,5.33333333333333,1,4,5,-.271740543965765,.545750470228242,.838697453445366,6.33333333333333,3.25,5.25
347,2,45,5,1.75,1,2.125,2.14285714285714,1.72727272727273,30,28,61,1,1,1.66666666666667,2,2,2,-.501249161968261,-.734839832615602,-.721154036757479,2.66666666666667,2.75,3
348,2,29,3,3.25,2.25,3.75,3.71428571428571,3.18181818181818,46,92,97,4,4.66666666666667,5.66666666666667,7,7,7,1.47170872756926,1.68843231409228,1.20020756614145,4.66666666666667,4.5,3.5
349,1,85,2,2.58333333333333,1,3.375,3.14285714285714,2.36363636363636,39,50,69,2,1.66666666666667,3,1,2,1,-.14853795370699,-.3031049174965,-.380359659428253,5.33333333333333,2.5,1.75
350,2,39,3,1.91666666666667,2.5,1.625,1.71428571428571,2,0,50,30,1,3.66666666666667,5,1,1,1,-.904260997732745,.300954485136537,-.12524433004272,3,2.75,1
351,2,64,3,2.08333333333333,2,2.125,2.28571428571429,2.18181818181818,50,56,59,4,3.33333333333333,3,3,4,2,1.00154639554658,.569506272937086,-.345374622686369,4.33333333333333,4.25,5.75
352,2,51,3,1.58333333333333,1.25,1.75,1.85714285714286,1.63636363636364,17,42,45,1.66666666666667,2.66666666666667,4.66666666666667,2,3,4,-.35696851719553,.0788749900682335,.187919241124139,4.66666666666667,3.75,3.75
353,1,39,3,1.91666666666667,2,1.875,1.85714285714286,1.90909090909091,41,65,58,1,2.66666666666667,4,2,4,2,-.400137039813962,.398400905731166,-.107768732224588,5.33333333333333,4,3.75
354,1,56,3,1.91666666666667,1.5,2.125,1.85714285714286,1.72727272727273,38,35,60,1,1,3.66666666666667,1,1,1,-.554964575745165,-.785589152592447,-.260821760065061,4.33333333333333,2,1.75
355,2,49,3,2.16666666666667,2.75,1.875,2,2.27272727272727,25,41,88,1.33333333333333,3.66666666666667,4,3,4,6,-.287563113512836,.525233574191512,.536849993401884,5.66666666666667,2.5,2.75
356,2,58,3,3.58333333333333,2.75,4,4.28571428571429,3.72727272727273,23,68,61,3.66666666666667,4,3.33333333333333,3,4,4,.621979907940106,.900051519915101,-.0574603399242285,4,2.5,2.5
357,2,48,3,2.5,2.75,2.375,2.42857142857143,2.54545454545455,46,47,48,2,3.66666666666667,5.66666666666667,3,4,6,.171372349692979,.589792035561092,.683385893089515,4,3.5,3.5
358,2,26,5,2,2,2,2.14285714285714,2.09090909090909,0,96,6,1,1,1,2,6,2,-.77700949511635,.356076480476995,-1.35011688865771,5.33333333333333,5.5,6.5
359,2,68,3,1,1,1,1,1,45,46,93,1,1,7,2,2,5,-.363368995394216,-.568355013893374,1.34808772187501,5.66666666666667,5.5,5.75
360,1,49,2,1.58333333333333,1.5,1.625,1.71428571428571,1.63636363636364,30,30,99,1,1,5,2,4,5,-.501249161968261,-.485354687131042,.838168063907302,4.66666666666667,2.75,4.5
361,2,36,3,1.83333333333333,1.5,2,2,1.81818181818182,19,28,50,1,2,3,4,5,5,-.347858278889771,-.0391817378079398,-.14098066572649,3.66666666666667,4.5,3.25
362,1,45,3,1,1,1,1,1,50,100,100,1,1,3,2,7,2,-.317408939869535,.508566523006312,-.030203104887079,5,5,4
363,2,39,3,2.66666666666667,3,2.5,2.71428571428571,2.81818181818182,20,50,50,1.66666666666667,2,2,1,1,1,-.455580766064491,-.302205718187147,-.816906394109948,6.33333333333333,6.5,6.5
364,1,60,3,1.83333333333333,1.25,2.125,2,1.72727272727273,0,30,80,1,2,5.66666666666667,1,1,1,-.904260997732745,-.50875139575586,.446352407091793,3.66666666666667,4.25,2
365,2,44,3,2.58333333333333,2.75,2.5,2.57142857142857,2.63636363636364,47,47,45,1.33333333333333,2,4,1,1,5,-.339841874437027,-.317088744503352,.0954352255460223,5.33333333333333,4.25,4.5
366,1,66,3,3.25,1.5,4.125,4.57142857142857,3.45454545454545,2,2,99,1.66666666666667,1.66666666666667,2,1,1,1,-.62311259997649,-.875422293706543,-.419278372488372,5.33333333333333,2.75,2.5
367,2,55,3,2.83333333333333,3,2.75,3,3,0,97,29,1,3.66666666666667,4.33333333333333,1,1,1,-.904260997732745,.688373412536673,-.339662593244861,5.66666666666667,5,5
368,2,37,3,3.08333333333333,2,3.625,3.57142857142857,3,30,20,60,1,1,2.66666666666667,3,2,7,-.373997659351866,-.808833085381037,.0490586586270772,4.33333333333333,2,2.5
369,2,41,3,2.41666666666667,2.25,2.5,2.57142857142857,2.45454545454545,30,30,70,1,1,3.33333333333333,6,6,6,.00775684849731748,-.254367854837842,.207391055809636,4,5.5,3.75
370,1,64,3,1.75,1.5,1.875,1.85714285714286,1.72727272727273,49,45,58,3.33333333333333,4,4,2,2,1,.599250458665198,.447635983736983,-.180392758271067,6,1.5,2
371,2,68,2,3.58333333333333,2,4.375,4.28571428571429,3.45454545454545,29,37,50,4.33333333333333,4.66666666666667,5.33333333333333,1,1,3,.685393344883317,.490934545736855,.321723360927052,3,1,1
372,2,65,3,2.66666666666667,2,3,3.28571428571429,2.81818181818182,30,50,49,2,2,3,1,1,1,-.231266053651416,-.302205718187147,-.545716849957868,3.33333333333333,3.75,5.25
373,2,54,3,2.91666666666667,3,2.875,3,3,31,50,50,1,1,1.33333333333333,3,3,2,-.36480564824693,-.415864971364056,-.900210293146048,5.33333333333333,3.5,2.75
374,2,50,3,2.91666666666667,2,3.375,3.28571428571429,2.81818181818182,25,45,41,1,1,1,5,4,7,-.165454709643759,-.346617338195852,-.569387944524363,7,5,4
375,2,45,3,2.5,1.75,2.875,2.85714285714286,2.45454545454545,38,46,94,3.33333333333333,3.66666666666667,4,4,4,2,.750565707720542,.601740005009328,.210338084190676,4,3,4.25
376,2,68,3,2.41666666666667,2.25,2.5,2.71428571428571,2.54545454545455,59,49,81,1.66666666666667,3,5.33333333333333,2,2,2,.0311715832349399,.153216387731635,.470882121449368,6,2.5,4
